time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit
08:37:43.942,,,,,,,,,90.93487,,,,,
08:37:44.085,,,,,11,,,,,,,,,
08:37:44.088,,,,,,,13.01,,,,,,,
08:37:44.234,35170000,,,,,,,,,,,,,
08:37:44.512,,,,,,6,,,,,,,,
08:37:45.809,,,,,,,,0,,,,,,
08:37:46.412,,,,,,,,,,,,4.248163,,
08:37:46.540,,,,,,,,,,,,,11.764706,
08:37:47.056,,,,,,,,,,,,,,43
08:37:47.059,,,,1970,,,,,,5.8851447,,,,
08:37:47.142,,,,,,,,,,,19.607843,,,
08:37:47.145,,,42.5,,,,,,,,,,,
08:37:47.148,,2.8611257,,,,,,,,,,,,
08:37:47.150,,,,,,,,,90.843506,,,,,
08:37:47.297,,,,,11,,,,,,,,,
08:37:47.298,,,,,,,7.75,,,,,,,
08:37:47.446,29379998,,,,,,,,,,,,,
08:37:47.592,,,,,,6,,,,,,,,
08:37:48.225,,,,,,,,0,,,,,,
08:37:48.226,,,,,,,,,,,,2.5306122,,
08:37:48.357,,,,,,,,,,,,,12.54902,
08:37:48.854,,,,,,,,,,,,,,42
08:37:48.855,,,,1840,,,,,,1.6715258,,,,
08:37:49.006,,,,,,,,,,,7.0588236,,,
08:37:49.009,,,42.5,,,,,,,,,,,
08:37:49.012,,2.8614895,,,,,,,,,,,,
08:37:49.013,,,,,,,,,90.789505,,,,,
08:37:49.171,,,,,11,,,,,,,,,
08:37:49.174,,,,,,,2.15,,,,,,,
08:37:49.327,25939998,,,,,,,,,,,,,
08:37:49.472,,,,,,6,,,,,,,,
08:37:50.098,,,,,,,,0,,,,,,
08:37:50.099,,,,,,,,,,,,0.70204085,,
08:37:50.248,,,,,,,,,,,,,12.54902,
08:37:50.711,,,,1152,,,,,,3.0385487,,,,36
08:37:50.801,,,,,,,,,,,17.254902,,,
08:37:50.802,,,42.5,,,,,,,,,,,
08:37:50.803,,2.8620334,,,,,,,,,,,,
08:37:50.804,,,,,,,,,90.73133,,,,,
08:37:50.943,,,,,12,,,,,,,,,
08:37:50.947,,,,,,,3.35,,,,,,,
08:37:51.317,25249998,,,,,,,,,,,,,
08:37:51.462,,,,,,6,,,,,,,,
08:37:52.088,,,,,,,,0,,,,,,
08:37:52.090,,,,,,,,,,,,1.0938776,,
08:37:52.231,,,,,,,,,,,,,12.54902,
08:37:52.724,,,,,,,,,,,,,,33
08:37:52.725,,,,831,,,,,,2.58256,,,,
08:37:52.790,,,,,,,,,,,30.19608,,,
08:37:52.796,,,42.5,,,,,,,,,,,
08:37:52.801,,2.8625064,,,,,,,,,,,,
08:37:52.803,,,,,,,,,90.66299,,,,,
08:37:52.929,,,,,12,,,,,,,,,
08:37:52.930,,,,,,,2.61,,,,,,,
08:37:53.082,26699998,,,,,,,,,,,,,
08:37:53.219,,,,,,6,,,,,,,,
08:37:53.861,,,,,,,,0,,,,0.85224485,,
08:37:53.998,,,,,,,,,,,,,12.54902,
08:37:54.475,,,,1085,,,,,,3.0773036,,,,33
08:37:54.600,,,,,,,,,,,42.7451,,,
08:37:54.739,,,42.5,,,,,,,,,,,
08:37:54.871,,2.8630905,,,,,,,,,,,,
08:37:54.876,,,,,,,,,90.59236,,,,,
08:37:55.011,,,,,12,,,,,,,,,
08:37:55.012,,,,,,,3.11,,,,,,,
08:37:55.151,30509998,,,,,,,,,,,,,
08:37:55.320,,,,,,6,,,,,,,,
08:37:55.963,,,,,,,,0,,,,,,
08:37:55.964,,,,,,,,,,,,1.0155102,,
08:37:56.111,,,,,,,,,,,,,12.54902,
08:37:56.592,,,,,,,,,,,,,,35
08:37:56.594,,,,2351,,,,,,8.471138,,,,
08:37:56.739,,,,,,,,,,,33.72549,,,
08:37:56.741,,,42.6,,,,,,,,,,,
08:37:56.745,,2.8646321,,,,,,,,,,,,
08:37:56.748,,,,,,,,,90.53082,,,,,
08:37:56.945,,,,,11,,,,,,,,,
08:37:56.947,,,,,,,9.08,,,,,,,
08:37:57.090,33339998,,,,,,,,,,,,,
08:37:57.305,,,,,,6,,,,,,,,
08:37:57.957,,,,,,,,0,,,,,,
08:37:57.959,,,,,,,,,,,,2.964898,,
08:37:58.100,,,,,,,,,,,,,12.54902,
08:37:58.594,,,,,,,,,,,,,,38
08:37:58.595,,,,2554,,,,,,,,,,
08:37:58.596,,,,,,,,,,7.5617614,,,,
08:37:58.666,,,,,,,,,,,21.568628,,,
08:37:58.669,,,42.6,,,,,,,,,,,
08:37:58.674,,2.866171,,,,,,,,,,,,
08:37:58.675,,,,,,,,,90.47116,,,,,
08:37:58.846,,,,,11,,,,,,,,,
08:37:58.849,,,,,,,8.8,,,,,,,
08:37:58.981,32039998,,,,,,,,,,,,,
08:37:59.113,,,,,,6,,,,,,,,
08:37:59.765,,,,,,,,0,,,,,,
08:37:59.767,,,,,,,,,,,,2.8734694,,
08:37:59.898,,,,,,,,,,,,,12.156863,
08:38:00.360,,,,2686,,,,,,,,,,40
08:38:00.361,,,,,,,,,,4.497959,,,,
08:38:00.476,,,,,,,,,,,13.725491,,,
08:38:00.479,,,42.6,,,,,,,,,,,
08:38:00.483,,2.867076,,,,,,,,,,,,
08:38:00.484,,,,,,,,,90.41729,,,,,
08:38:00.652,,,,,11,,,,,,,,,
08:38:00.657,,,,,,,5.51,,,,,,,
08:38:00.791,27769998,,,,,,,,,,,,,
08:38:00.945,,,,,,6,,,,,,,,
08:38:01.606,,,,,,,,0,,,,,,
08:38:01.608,,,,,,,,,,,,1.7991837,,
08:38:01.741,,,,,,,,,,,,,12.156863,
08:38:02.230,,,,2766,,,,,,8.011947,,,,41
08:38:02.505,,,,,,,,,,,9.019608,,,
08:38:02.509,,,42.6,,,,,,,,,,,
08:38:02.512,,2.8689265,,,,,,,,,,,,
08:38:02.514,,,,,,,,,90.35824,,,,,
08:38:02.661,,,,,11,,,,,,,,,
08:38:02.663,,,,,,,10.06,,,,,,,
08:38:02.850,25739998,,,,,,,,,,,,,
08:38:02.981,,,,,,6,,,,,,,,
08:38:03.629,,,,,,,,0,,,,,,
08:38:03.630,,,,,,,,,,,,3.284898,,
08:38:03.758,,,,,,,,,,,,,12.156863,
08:38:04.263,,,,2803,,,,,,,,,,41
08:38:04.264,,,,,,,,,,6.888999,,,,
08:38:04.336,,,,,,,,,,,19.607843,,,
08:38:04.341,,,42.7,,,,,,,,,,,
08:38:04.345,,2.8703656,,,,,,,,,,,,
08:38:04.348,,,,,,,,,90.305,,,,,
08:38:04.502,,,,,11,,,,,,,,,
08:38:04.505,,,,,,,8.65,,,,,,,
08:38:04.636,27589998,,,,,,,,,,,,,
08:38:04.771,,,,,,6,,,,,,,,
08:38:05.419,,,,,,,,0,,,,,,
08:38:05.420,,,,,,,,,,,,2.8244896,,
08:38:05.695,,,,,,,,,,,,,12.54902,
08:38:06.660,,,,,,,,,,,,,,43
08:38:06.823,,,,1180,,,,,,,,,,
08:38:06.826,,,,,,,,,,0,,,,
08:38:06.947,,,,,,,,,,,57.2549,,,
08:38:06.949,,,42.7,,,,,,,,,,,
08:38:06.952,,2.8703656,,,,,,,,,,,,
08:38:06.954,,,,,,,,,90.23262,,,,,
08:38:07.087,,,,,11,,,,,,,,,
08:38:07.088,,,,,,,0,,,,,,,
08:38:07.256,34580000,,,,,,,,,,,,,
08:38:07.597,,,,,,6,,,,,,,,
08:38:08.243,,,,,,,,0,,,,,,
08:38:08.245,,,,,,,,,,,,0,,
08:38:08.876,,,,,,,,,,,,,0,
08:38:09.375,,,,,,,,,,,,,,46
08:38:09.501,,,,1179,,,,,,,,,,
08:38:09.505,,,,,,,,,,2.5625553,,,,
08:38:09.644,,,,,,,,,,,38.039215,,,
08:38:09.652,,,42.7,,,,,,,,,,,
08:38:09.654,,2.8712497,,,,,,,,,,,,
08:38:09.659,,,,,,,,,90.16255,,,,,
08:38:09.823,,,,,11,,,,,,,,,
08:38:09.832,,,,,,,3.61,,,,,,,
08:38:09.993,33620000,,,,,,,,,,,,,
08:38:10.121,,,,,,6,,,,,,,,
08:38:10.772,,,,,,,,0,,,,,,
08:38:10.774,,,,,,,,,,,,1.1787754,,
08:38:10.915,,,,,,,,,,,,,11.764706,
08:38:11.392,,,,,,,,,,,,,,46
08:38:11.581,,,,1219,,,,,,,,,,
08:38:11.589,,,,,,,,,,6.4738245,,,,
08:38:11.717,,,,,,,,,,,47.843136,,,
08:38:11.719,,,42.7,,,,,,,,,,,
08:38:11.721,,2.872962,,,,,,,,,,,,
08:38:11.723,,,,,,,,,90.10909,,,,,
08:38:11.888,,,,,11,,,,,,,,,
08:38:11.889,,,,,,,9.12,,,,,,,
08:38:12.010,35480000,,,,,,,,,,,,,
08:38:12.159,,,,,,6,,,,,,,,
08:38:12.789,,,,,,,,0,,,,,,
08:38:12.793,,,,,,,,,,,,2.9779594,,
08:38:12.922,,,,,,,,,,,,,12.156863,
08:38:13.393,,,,,,,,,,,,,,48
08:38:13.395,,,,1234,,,,,,,,,,
08:38:13.396,,,,,,,,,,3.2244895,,,,
08:38:13.518,,,,,,,,,,,24.313726,,,
08:38:13.521,,,42.8,,,,,,,,,,,
08:38:13.524,,2.873737,,,,,,,,,,,,
08:38:13.527,,,,,,,,,90.06467,,,,,
08:38:13.673,,,,,11,,,,,,,,,
08:38:13.674,,,,,,,4.74,,,,,,,
08:38:13.872,31349998,,,,,,,,,,,,,
08:38:14.014,,,,,,6,,,,,,,,
08:38:14.651,,,,,,,,0,,,,,,
08:38:14.652,,,,,,,,,,,,1.547755,,
08:38:14.786,,,,,,,,,,,,,12.54902,
08:38:15.256,,,,,,,,,,,,,,48
08:38:15.460,,,,1236,,,,,,,,,,
08:38:15.466,,,,,,,,,,3.9931972,,,,
08:38:15.602,,,,,,,,,,,32.156864,,,
08:38:15.606,,,42.8,,,,,,,,,,,
08:38:15.608,,2.8748455,,,,,,,90.01347,,,,,
08:38:15.738,,,,,11,,,,,,,,,
08:38:15.739,,,,,,,5.87,,,,,,,
08:38:15.883,33810000,,,,,,,,,,,,,
08:38:16.193,,,,,,6,,,,,,,,
08:38:16.971,,,,,,,,0,,,,,,
08:38:16.975,,,,,,,,,,,,1.9167347,,
08:38:17.308,,,,,,,,,,,,,13.333333,
08:38:17.781,,,,,,,,,,,,,,48
08:38:17.852,,,,1250,,,,,,,,,,
08:38:17.856,,,,,,,,,,3.4421768,,,,
08:38:17.987,,,,,,,,,,,14.90196,,,
08:38:17.990,,,42.8,,,,,,,,,,,
08:38:17.992,,2.87594,,,,,,,,,,,,
08:38:18.007,,,,,,,,,89.95501,,,,,
08:38:18.143,,,,,11,,,,,,,,,
08:38:18.146,,,,,,,5.06,,,,,,,
08:38:18.273,33730000,,,,,,,,,,,,,
08:38:18.421,,,,,,6,,,,,,,,
08:38:19.060,,,,,,,,0,,,,,,
08:38:19.062,,,,,,,,,,,,1.6522449,,
08:38:19.187,,,,,,,,,,,,,13.725491,
08:38:19.673,,,,1191,,,,,,1.7854972,,,,47
08:38:19.745,,,,,,,,,,,14.90196,,,
08:38:19.752,,,42.9,,,,,,,,,,,
08:38:19.753,,2.8763502,,,,,,,89.911,,,,,
08:38:19.929,,,,,12,,,,,,,,,
08:38:19.930,,,,,,,2.57,,,,,,,
08:38:20.067,32179998,,,,,,,,,,,,,
08:38:20.414,,,,,,6,,,,,,,,
08:38:21.053,,,,,,,,0,,,,,,
08:38:21.054,,,,,,,,,,,,0.8391837,,
08:38:21.179,,,,,,,,,,,,,14.117647,
08:38:21.659,,,,,,,,,,,,,,44
08:38:21.816,,,,1168,,,,,,,,,,
08:38:21.820,,,,,,,,,,7.3692026,,,,
08:38:21.975,,,,,,,,,,,61.568626,,,
08:38:21.979,,,42.9,,,,,,,,,,,
08:38:21.983,,2.8783596,,,,,,,,,,,,
08:38:21.991,,,,,,,,,89.851265,,,,,
08:38:22.146,,,,,12,,,,,,,,,
08:38:22.148,,,,,,,9.93,,,,,,,
08:38:22.290,35800000,,,,,,,,,,,,,
08:38:22.421,,,,,,6,,,,,,,,
08:38:23.074,,,,,,,,0,,,,,,
08:38:23.076,,,,,,,,,,,,3.2424493,,
08:38:23.609,,,,,,,,,,,,,14.117647,
08:38:24.109,,,,,,,,,,,,,,46
08:38:24.227,,,,1201,,,,,,,,,,
08:38:24.231,,,,,,,,,,1.9591838,,,,
08:38:24.357,,,,,,,,,,,17.647058,,,
08:38:24.361,,,42.9,,,,,,,,,,,
08:38:24.365,,2.878956,,,,,,,,,,,,
08:38:24.370,,,,,,,,,89.79061,,,,,
08:38:24.735,,,,,11,,,,,,,,,
08:38:24.736,,,,,,,2.76,,,,,,,
08:38:24.869,32219998,,,,,,,,,,,,,
08:38:25.020,,,,,,6,,,,,,,,
08:38:25.669,,,,,,,,0,,,,0.90122455,,
08:38:25.799,,,,,,,,,,,,,14.117647,
08:38:26.422,,,,,,,,,,,,,,45
08:38:26.562,,,,1125,,,,,,,,,,
08:38:26.899,,,,,,,,,,1.6616781,,,,
08:38:27.028,,,,,,,,,,,18.82353,,,
08:38:27.035,,,42.9,,,,,,,,,,,
08:38:27.037,,2.8795116,,,,,,,,,,,,
08:38:27.039,,,,,,,,,89.72115,,,,,
08:38:27.180,,,,,12,,,,,,,,,
08:38:27.182,,,,,,,2.29,,,,,,,
08:38:27.315,27499998,,,,,,,,,,,,,
08:38:27.461,,,,,,6,,,,,,,,
08:38:28.094,,,,,,,,0,,,,,,
08:38:28.095,,,,,,,,,,,,0.7477551,,
08:38:28.226,,,,,,,,,,,,,13.333333,
08:38:28.710,,,,1065,,,,,,,,,,41
08:38:28.711,,,,,,,,,,2.3016427,,,,
08:38:28.993,,,,,,,,,,,21.17647,,,
08:38:29.030,,,43,,,,,,,,,,,
08:38:29.031,,2.8800256,,,,,,,,,,,,
08:38:29.032,,,,,,,,,89.66574,,,,,
08:38:29.161,,,,,12,,,,,,,,,
08:38:29.162,,,,,,,2.89,,,,,,,
08:38:29.322,25069998,,,,,,,,,,,,,
08:38:29.452,,,,,,6,,,,,,,,
08:38:30.096,,,,,,,,0,,,,,,
08:38:30.098,,,,,,,,,,,,0.9436735,,
08:38:30.223,,,,,,,,,,,,,12.941176,
08:38:30.675,,,,,,,,,,,,,,40
08:38:30.711,,,,1051,,,,,,,,,,
08:38:30.714,,,,,,,,,,5.273469,,,,
08:38:30.841,,,,,,,,,,,36.47059,,,
08:38:30.854,,,43,,,,,,,,,,,
08:38:30.856,,2.881109,,,,,,,89.61257,,,,,
08:38:31.009,,,,,12,,,,,,,,,
08:38:31.011,,,,,,,6.46,,,,,,,
08:38:31.150,29589998,,,,,,,,,,,,,
08:38:31.490,,,,,,6,,,,,,,,
08:38:32.163,,,,,,,,0,,,,,,
08:38:32.166,,,,,,,,,,,,2.1093876,,
08:38:32.296,,,,,,,,,,,,,13.333333,
08:38:32.768,,,,1089,,,,,,,,,,42
08:38:32.769,,,,,,,,,,7.3313894,,,,
08:38:33.272,,,,,,,,,,,65.09804,,,
08:38:33.275,,,43,,,,,,,,,,,
08:38:33.278,,2.8831875,,,,,,,,,,,,
08:38:33.283,,,,,,,,,89.54565,,,,,
08:38:33.458,,,,,12,,,,,,,,,
08:38:33.461,,,,,,,9.43,,,,,,,
08:38:33.602,34720000,,,,,,,,,,,,,
08:38:33.748,,,,,,6,,,,,,,,
08:38:34.385,,,,,,,,0,,,,,,
08:38:34.386,,,,,,,,,,,,3.0791836,,
08:38:34.519,,,,,,,,,,,,,13.725491,
08:38:35.216,,,,,,,,,,,,,,44
08:38:35.341,,,,1460,,,,,,,,,,
08:38:35.347,,,,,,,,,,11.2801485,,,,
08:38:35.484,,,,,,,,,,,63.92157,,,
08:38:35.487,,,43,,,,,,,,,,,
08:38:35.490,,2.8862386,,,,,,,,,,,,
08:38:35.491,,,,,,,,,89.48748,,,,,
08:38:35.630,,,,,11,,,,,,,,,
08:38:35.632,,,,,,,15.2,,,,,,,
08:38:35.985,35240000,,,,,,,,,,,,,
08:38:36.139,,,,,,6,,,,,,,,
08:38:36.768,,,,,,,,0,,,,,,
08:38:36.770,,,,,,,,,,,,4.9632654,,
08:38:36.940,,,,,,,,,,,,,12.941176,
08:38:37.588,,,,,,,,,,,,,,48
08:38:37.729,,,,1557,,,,,,,,,,
08:38:37.739,,,,,,,,,,10.217689,,,,
08:38:37.868,,,,,,,,,,,40.784313,,,
08:38:37.875,,,43.1,,,,,,,,,,,
08:38:37.881,,2.8894851,,,,,,,,,,,,
08:38:37.883,,,,,,,,,89.4303,,,,,
08:38:38.007,,,,,11,,,,,,,,,
08:38:38.008,,,,,,,15.02,,,,,,,
08:38:38.172,34870000,,,,,,,,,,,,,
08:38:38.543,,,,,,6,,,,,,,,
08:38:39.204,,,,,,,,0,,,,,,
08:38:39.206,,,,,,,,,,,,4.9044905,,
08:38:39.342,,,,,,,,,,,,,12.156863,
08:38:39.848,,,,1597,,,,,,1.9658475,,,,49
08:38:39.934,,,,,,,,,,,13.725491,,,
08:38:39.936,,,43.1,,,,,,,,,,,
08:38:39.940,,2.890038,,,,,,,,,,,,
08:38:39.946,,,,,,,,,89.382256,,,,,
08:38:40.089,,,,,11,,,,,,,,,
08:38:40.092,,,,,,,2.95,,,,,,,
08:38:40.240,30789998,,,,,,,,,,,,,
08:38:40.370,,,,,,6,,,,,,,,
08:38:41.030,,,,,,,,0,,,,,,
08:38:41.031,,,,,,,,,,,,0.9632653,,
08:38:41.158,,,,,,,,,,,,,11.372549,
08:38:41.633,,,,,,,,,,,,,,49
08:38:41.635,,,,1611,,,,,,,,,,
08:38:41.636,,,,,,,,,,5.4244065,,,,
08:38:41.711,,,,,,,,,,,29.411764,,,
08:38:41.718,,,43.1,,,,,,,,,,,
08:38:41.719,,2.8913507,,,,,,,89.34099,,,,,
08:38:41.865,,,,,11,,,,,,,,,
08:38:41.866,,,,,,,8.14,,,,,,,
08:38:42.031,33840000,,,,,,,,,,,,,
08:38:42.195,,,,,,6,,,,,,,,
08:38:42.843,,,,,,,,0,,,,,,
08:38:42.845,,,,,,,,,,,,2.6579592,,
08:38:42.976,,,,,,,,,,,,,10.980392,
08:38:43.485,,,,1634,,,,,,,,,,51
08:38:43.486,,,,,,,,,,1.5814327,,,,
08:38:43.553,,,,,,,,,,,8.235294,,,
08:38:43.555,,,43.2,,,,,,,,,,,
08:38:43.558,,2.8917632,,,,,,,,,,,,
08:38:43.560,,,,,,,,,89.300415,,,,,
08:38:43.716,,,,,11,,,,,,,,,
08:38:43.718,,,,,,,2.47,,,,,,,
08:38:43.895,31779998,,,,,,,,,,,,,
08:38:44.025,,,,,,6,,,,,,,,
08:38:44.665,,,,,,,,0,,,,,,
08:38:44.668,,,,,,,,,,,,0.80653065,,
08:38:44.789,,,,,,,,,,,,,10.196078,
08:38:45.257,,,,1581,,,,,,1.2927947,,,,49
08:38:45.558,,,,,,,,,,,8.235294,,,
08:38:45.568,,,43.2,,,,,,,,,,,
08:38:45.569,,2.8921163,,,,,,,89.254,,,,,
08:38:45.687,,,,,12,,,,,,,,,
08:38:45.690,,,,,,,1.94,,,,,,,
08:38:46.031,30999998,,,,,,,,,,,,,
08:38:46.171,,,,,,6,,,,,,,,
08:38:46.831,,,,,,,,0,,,,,,
08:38:46.835,,,,,,,,,,,,0.6334694,,
08:38:46.977,,,,,,,,,,,,,8.627451,
08:38:47.922,,,,,,,,,,,,,,44
08:38:48.226,,,,1446,,,,,,,,,,
08:38:48.230,,,,,,,,,,1.9814473,,,,
08:38:48.375,,,,,,,,,,,18.431372,,,
08:38:48.379,,,43.2,,,,,,,,,,,
08:38:48.386,,2.8927991,,,,,,,,,,,,
08:38:48.389,,,,,,,,,89.180786,,,,,
08:38:48.529,,,,,12,,,,,,,,,
08:38:48.531,,,,,,,2.67,,,,,,,
08:38:48.676,29329998,,,,,,,,,,,,,
08:38:48.996,,,,,,6,,,,,,,,
08:38:49.652,,,,,,,,0,,,,,,
08:38:49.653,,,,,,,,,,,,0.87183684,,
08:38:50.189,,,,,,,,,,,,,8.235294,
08:38:50.681,,,,,,,,,,,,,,42
08:38:50.818,,,,1373,,,,,,,,,,
08:38:50.826,,,,,,,,,,2.0680273,,,,
08:38:50.987,,,,,,,,,,,13.333333,,,
08:38:50.991,,,43.2,,,,,,,,,,,
08:38:50.994,,2.8934288,,,,,,,,,,,,
08:38:50.996,,,,,,,,,89.110374,,,,,
08:38:51.139,,,,,12,,,,,,,,,
08:38:51.140,,,,,,,2.66,,,,,,,
08:38:51.286,25029998,,,,,,,,,,,,,
08:38:51.419,,,,,,6,,,,,,,,
08:38:52.063,,,,,,,,0,,,,,,
08:38:52.065,,,,,,,,,,,,0.86857146,,
08:38:52.215,,,,,,,,,,,,,9.411765,
08:38:52.692,,,,1415,,,,,,,,,,43
08:38:52.693,,,,,,,,,,10.950166,,,,
08:38:52.757,,,,,,,,,,,63.52941,,,
08:38:52.759,,,43.3,,,,,,,,,,,
08:38:52.763,,2.8957424,,,,,,,,,,,,
08:38:52.765,,,,,,,,,89.0637,,,,,
08:38:52.912,,,,,12,,,,,,,,,
08:38:52.913,,,,,,,14.42,,,,,,,
08:38:53.057,32749998,,,,,,,,,,,,,
08:38:53.402,,,,,,6,,,,,,,,
08:38:54.059,,,,,,,,0,,,,,,
08:38:54.063,,,,,,,,,,,,4.7085714,,
08:38:54.191,,,,,,,,,,,,,9.803922,
08:38:54.694,,,,,,,,,,,,,,46
08:38:55.062,,,,1516,,,,,,,,,,
08:38:55.070,,,,,,,,,,5.7213845,,,,
08:38:55.208,,,,,,,,,,,12.156863,,,
08:38:55.211,,,43.3,,,,,,,,,,,
08:38:55.214,,2.8975341,,,,,,,,,,,,
08:38:55.216,,,,,,,,,89.0034,,,,,
08:38:55.358,,,,,11,,,,,,,,,
08:38:55.361,,,,,,,8.06,,,,,,,
08:38:55.705,32759998,,,,,,,,,,,,,
08:38:55.867,,,,,,6,,,,,,,,
08:38:56.503,,,,,,,,0,,,,,,
08:38:56.504,,,,,,,,,,,,2.631837,,
08:38:56.895,,,,,,,,,,,,,11.372549,
08:38:57.352,,,,,,,,,,,,,,46
08:38:57.517,,,,1526,,,,,,,,,,
08:38:57.522,,,,,,,,,,8.525289,,,,
08:38:57.671,,,,,,,,,,,59.215687,,,
08:38:57.680,,,43.3,,,,,,,,,,,
08:38:57.681,,2.900217,,,,,,,,,,,,
08:38:57.682,,,,,,,,,88.94302,,,,,
08:38:57.856,,,,,11,,,,,,,,,
08:38:57.858,,,,,,,12.01,,,,,,,
08:38:58.011,35480000,,,,,,,,,,,,,
08:38:58.156,,,,,,6,,,,,,,,
08:38:58.817,,,,,,,,0,,,,,,
08:38:58.959,,,,,,,,,,,,3.9216328,,
08:38:59.237,,,,,,,,,,,,,12.156863,
08:38:59.726,,,,1633,,,,,,,,,,50
08:38:59.727,,,,,,,,,,5.7665305,,,,
08:38:59.839,,,43.4,,,,,,,,25.882353,,,
08:38:59.841,,2.9019487,,,,,,,,,,,,
08:38:59.842,,,,,,,,,88.89511,,,,,
08:38:59.986,,,,,11,,,,,,,,,
08:38:59.992,,,,,,,8.83,,,,,,,
08:39:00.131,35150000,,,,,,,,,,,,,
08:39:00.271,,,,,,6,,,,,,,,
08:39:00.942,,,,,,,,0,,,,,,
08:39:00.944,,,,,,,,,,,,2.8832653,,
08:39:01.292,,,,,,,,,,,,,12.54902,
08:39:01.760,,,,1637,,,,,,1.6710683,,,,51
08:39:01.835,,,,,,,,,,,8.235294,,,
08:39:01.837,,,43.4,,,,,,,,,,,
08:39:01.840,,2.9024222,,,,,,,,,,,,
08:39:01.842,,,,,,,,,88.851944,,,,,
08:39:02.188,,,,,11,,,,,,,,,
08:39:02.189,,,,,,,2.61,,,,,,,
08:39:02.325,28959998,,,,,,,,,,,,,
08:39:02.470,,,,,,6,,,,,,,,
08:39:03.122,,,,,,,,0,,,,,,
08:39:03.124,,,,,,,,,,,,0.85224485,,
08:39:03.278,,,,,,,,,,,,,12.54902,
08:39:03.739,,,,1631,,,,,,,,,,51
08:39:03.740,,,,,,,,,,1.8503401,,,,
08:39:03.829,,,,,,,,,,,9.019608,,,
08:39:03.832,,,43.4,,,,,,,,,,,
08:39:03.835,,2.9029453,,,,,,,,,,,,
08:39:03.837,,,,,,,,,88.80904,,,,,
08:39:03.983,,,,,11,,,,,,,,,
08:39:03.985,,,,,,,2.89,,,,,,,
08:39:04.109,23589998,,,,,,,,,,,,,
08:39:04.261,,,,,,6,,,,,,,,
08:39:04.892,,,,,,,,0,,,,,,
08:39:04.894,,,,,,,,,,,,0.9436735,,
08:39:05.030,,,,,,,,,,,,,12.941176,
08:39:05.512,,,,,,,,,,,,,,50
08:39:05.514,,,,1631,,,,,,7.164082,,,,
08:39:05.632,,,,,,,,,,,31.37255,,,
08:39:05.636,,,43.4,,,,,,,,,,,
08:39:05.638,,2.9047391,,,,,,,88.76934,,,,,
08:39:05.761,,,,,11,,,,,,,,,
08:39:05.767,,,,,,,10.97,,,,,,,
08:39:05.918,26919998,,,,,,,,,,,,,
08:39:06.043,,,,,,6,,,,,,,,
08:39:06.677,,,,,,,,0,,,,,,
08:39:06.678,,,,,,,,,,,,3.582041,,
08:39:06.827,,,,,,,,,,,,,12.54902,
08:39:07.344,,,,1614,,,,,,,,,,51
08:39:07.345,,,,,,,,,,1.5046017,,,,
08:39:07.376,,,,,,,,,,,9.803922,,,
08:39:07.378,,,43.5,,,,,,,,,,,
08:39:07.381,,2.9051108,,,,,,,,,,,,
08:39:07.383,,,,,,,,,88.73197,,,,,
08:39:07.527,,,,,12,,,,,,,,,
08:39:07.528,,,,,,,2.35,,,,,,,
08:39:07.684,25359998,,,,,,,,,,,,,
08:39:07.806,,,,,,6,,,,,,,,
08:39:08.466,,,,,,,,0,,,,,,
08:39:08.467,,,,,,,,,,,,0.76734686,,
08:39:08.607,,,,,,,,,,,,,10.980392,
08:39:09.096,,,,,,,,,,,,,,50
08:39:09.098,,,,1647,,,,,,7.8171434,,,,
08:39:09.201,,,,,,,,,,,25.09804,,,
08:39:09.349,,,43.5,,,,,,,,,,,
08:39:09.484,,2.907393,,,,,,,,,,,,
08:39:09.485,,,,,,,,,88.68587,,,,,
08:39:09.627,,,,,11,,,,,,,,,
08:39:09.629,,,,,,,11.97,,,,,,,
08:39:09.781,30709998,,,,,,,,,,,,,
08:39:10.133,,,,,,6,,,,,,,,
08:39:10.770,,,,,,,,0,,,,,,
08:39:10.773,,,,,,,,,,,,3.9085717,,
08:39:10.905,,,,,,,,,,,,,10.588235,
08:39:11.372,,,,1655,,,,,,,,,,52
08:39:11.373,,,,,,,,,,1.5572999,,,,
08:39:11.870,,,,,,,,,,,5.882353,,,
08:39:11.880,,,43.5,,,,,,,,,,,
08:39:11.883,,2.9079323,,,,,,,,,,,,
08:39:11.885,,,,,,,,,88.63606,,,,,
08:39:12.015,,,,,12,,,,,,,,,
08:39:12.016,,,,,,,2.48,,,,,,,
08:39:12.162,28089998,,,,,,,,,,,,,
08:39:12.496,,,,,,6,,,,,,,,
08:39:13.141,,,,,,,,0,,,,,,
08:39:13.142,,,,,,,,,,,,0.809796,,
08:39:13.270,,,,,,,,,,,,,11.372549,
08:39:13.763,,,,,,,,,,,,,,50
08:39:13.886,,,,1625,,,,,,,,,,
08:39:13.892,,,,,,,,,,1.2081634,,,,
08:39:14.027,,,,,,,,,,,5.882353,,,
08:39:14.030,,,43.6,,,,,,,,,,,
08:39:14.033,,2.9082932,,,,,,,,,,,,
